"AirTemperature","Pressure","Humidity","WaterTemperature","WindSpeed"
24.5,1011,77.9,26.46,22.3092
24.8,1011,78.5,26.43,23.0796
24.8,1011.1,77.6,26.43,25.5636
24.8,1011.1,79.5,26.43,24.4008
24.7,1011.2,78.6,26.42,25.56
24.7,1011.2,80.5,26.42,26.352
24.6,1011.3,79.2,26.42,26.5428
24.9,1011.3,78.3,26.44,27.0648
24.8,1011.4,76,26.45,27.4788
24.8,1011.5,75.6,26.46,27.3492
24.9,1011.5,78.5,26.45,27.3636
24.9,1011.6,77,26.46,27.1404
24.9,1011.6,78.7,26.45,26.8812
24.8,1011.8,76.9,26.46,26.7228
24.8,1011.9,77,26.45,25.65
24.9,1011.9,76.7,26.48,24.8616
24.8,1011.8,77.9,26.49,25.0488
24.9,1011.9,79.4,26.5,25.9488
24.8,1012,78,26.52,26.7444
24.8,1012,77.3,26.52,27.2448
24.8,1012.2,77.2,26.52,26.5464
24.8,1012.2,79.4,26.52,27.4572
24.8,1012.3,78.3,26.55,27.1368
24.8,1012.4,77.8,26.55,26.4744
24.9,1012.4,78.3,26.55,26.0568
24.9,1012.5,78.7,26.56,26.3268
25,1012.4,80,26.56,26.1936
24.8,1012.4,80.5,26.55,28.1556
24.8,1012.4,80.6,26.54,25.0164
24.8,1012.3,80.6,26.52,24.174
24.7,1012.4,74.7,26.52,26.6616
24.9,1012.3,77.2,26.52,26.0964
24.8,1012.3,76.6,26.5,25.3404
25,1012.3,77.9,26.49,22.9212
24.9,1012.2,76.1,26.49,26.6976
25,1012.1,78.1,26.47,26.1684
24.9,1012,77.8,26.47,26.4852
25,1012,78,26.46,25.5852
25.1,1012,79.6,26.45,26.514
25.1,1012,80.7,26.45,25.2828
24.9,1012,78.5,26.46,25.8444
24.9,1011.8,77.7,26.46,26.2908
25,1011.7,78.1,26.43,25.0236
24.9,1011.5,76.6,26.43,26.6832
24.9,1011.3,78.8,26.42,26.6904
24.9,1011.2,77.1,26.42,27.4572
24.9,1011.2,77.4,26.42,27.5436
25,1011.2,77.3,26.41,27.0828
25,1011.1,75.6,26.4,25.9812
24.9,1011.1,74.9,26.39,25.0956
25,1011.1,76.3,26.39,24.75
24.9,1010.9,74.3,26.39,26.1576
24.9,1011,74.3,26.4,25.6932
24.9,1010.9,72.7,26.39,26.0892
25.1,1010.8,76.5,26.41,24.6708
25,1010.7,74.3,26.39,25.794
25,1010.6,75.5,26.39,25.7076
25,1010.6,74.2,26.36,25.7184
25,1010.3,75.9,26.39,25.74
24.9,1010.2,73.9,26.36,24.8364
24.9,1010.2,75.2,26.32,25.5816
24.9,1010.1,73.3,26.32,25.956
24.9,1010,72.3,26.31,24.6024
24.8,1009.8,72.1,26.33,24.9984
24.8,1009.8,72.6,26.33,24.6384
24.8,1009.8,73.6,26.34,24.9552
24.9,1009.8,74.4,26.31,25.6536
24.8,1009.5,75.8,26.3,26.7876
24.8,1009.4,73.2,26.26,26.568
24.8,1009.5,75.8,26.26,26.1468
24.9,1009.7,71.7,26.26,26.4384
24.9,1009.9,72.4,26.29,25.2612
25.1,1009.9,75.7,26.3,27.1188
24.8,1009.9,73.4,26.3,27.4608
24.7,1009.9,72.2,26.32,24.9336
24.9,1010,74.2,26.33,22.4208
24.8,1010,73.7,26.32,24.7536
25.1,1010.1,72,26.33,23.85
24.9,1010.1,74.9,26.33,24.8508
24.8,1010.3,72,26.33,24.7752
24.9,1010.3,73.5,26.32,24.57
25,1010.3,74.4,26.33,26.4816
24.5,1010.4,79.7,26.32,28.3716
24.5,1010.6,80.4,26.32,29.448
24.5,1010.7,77.2,26.32,26.5716
24.6,1010.8,75.7,26.32,25.1784
24.8,1011,69.9,26.31,25.4412
24.9,1011.1,73.2,26.29,26.424
24.9,1011.3,70.4,26.29,26.262
25,1011.7,77.6,26.31,27.1368
24.3,1011.8,80.1,26.33,29.412
24.3,1011.8,78.7,26.33,28.98
24.3,1011.9,77.4,26.36,30.708
24.1,1012.2,79.5,26.36,33.12
23.9,1012.3,79.1,26.39,30.348
24,1012.4,76.8,26.39,27.0324
24.4,1012.4,77.9,26.42,25.9596
24.5,1012.3,77.8,26.43,28.3572
23.8,1012.3,81.9,26.45,26.9676
24.3,1012.3,77.4,26.45,24.8004
24.5,1012.3,72.5,26.45,22.2876
24.6,1012.4,71.7,26.39,22.2624
24.9,1012.6,74.8,26.38,26.0496
24.7,1012.5,77.2,26.39,28.4832
24.2,1012.6,78.4,26.33,28.404
24.2,1012.8,76.6,26.31,24.0912
22.6,1012.9,84.6,26.3,30.492
22.8,1013,88,26.3,20.3724
23,1012.8,84.6,26.3,26.0424
23,1012.8,85.1,26.3,26.2872
23.7,1012.6,83.1,26.29,21.15
24.1,1012.5,81.4,26.31,22.0392
24.2,1012.4,75.6,26.33,23.04
24.3,1012.3,74.8,26.38,22.194
24.6,1012.3,76.5,26.42,23.4792
24.5,1012.2,77.3,26.42,24.2136
24.6,1012,78.2,26.45,24.6384
24.5,1012,76.8,26.46,25.5132
24.5,1011.9,77.7,26.48,25.7976
24.5,1011.8,76.6,26.52,26.478
24.5,1011.8,75.2,26.53,26.1828
24.5,1011.8,76.2,26.55,25.6212
24.5,1011.6,75.6,26.56,24.732
24.5,1011.5,76.8,26.57,24.1632
24.5,1011.3,74.9,26.59,23.6016
24.5,1011.2,74.8,26.62,23.6808
24.5,1011,77.1,26.62,22.0644
24.5,1011,74.9,26.62,20.8008
24.4,1010.9,75.4,26.62,21.0384
24.5,1010.8,73.9,26.66,20.1708
24.5,1010.6,75.1,26.65,20.4264
24.5,1010.7,73.1,26.67,19.8648
24.5,1010.5,72,26.65,19.7136
24.5,1010.6,72.8,26.61,19.1844
24.7,1010.7,76,26.6,19.0764
24.5,1010.5,74.5,26.59,18.8928
24.4,1010.6,72.6,26.59,18.9216
24.4,1010.5,73.5,26.59,18.0612
24.5,1010.4,74.6,26.59,17.3268
24.3,1010.5,73,26.59,17.8056
24.5,1010.5,73.7,26.59,17.5896
24.6,1010.5,73.5,26.57,17.2404
24.6,1010.5,77.5,26.56,18.9504
24.3,1010.5,73.4,26.56,19.0512
24.4,1010.5,74.7,26.56,17.0388
24.4,1010.6,75.4,26.56,18.018
24.4,1010.7,74.8,26.56,18.45
24.3,1010.7,74.4,26.56,18.5328
24.4,1010.7,74.2,26.56,17.586
24.4,1010.8,75.5,26.56,16.8336
24.5,1010.7,76.2,26.56,16.7112
24.3,1010.8,74.7,26.53,16.74
24.2,1010.8,74.9,26.52,16.6752
24.3,1011,75.1,26.52,16.92
24.3,1011.1,74.9,26.52,17.5572
24.4,1011.1,76,26.52,17.3988
24.4,1011.3,77.8,26.52,16.5312
24.4,1011.3,77.2,26.52,17.892
24.5,1011.5,78.3,26.54,16.3404
24.3,1011.6,73.6,26.55,16.4736
24.5,1011.6,73.8,26.54,16.8084
24.5,1011.8,75.2,26.54,16.6788
24.5,1011.9,75.1,26.52,16.956
24.6,1012,76.3,26.49,17.5824
24.5,1012,77.1,26.48,16.5456
24.5,1012.2,74.5,26.48,17.4996
24.5,1012.2,72.5,26.48,17.2296
24.5,1012.3,72.1,26.48,17.316
24.5,1012.4,72.7,26.48,16.8948
24.6,1012.4,73.1,26.49,18.504
24.6,1012.4,72.8,26.49,18.36
24.6,1012.4,73.8,26.48,18.0108
24.7,1012.4,72,26.48,17.5752
24.7,1012.5,70.4,26.48,17.6508
24.7,1012.6,70.2,26.49,17.7552
24.8,1012.6,69.7,26.49,16.4844
24.7,1012.7,70,26.48,18.4716
24.7,1012.7,71.6,26.45,17.856
24.7,1012.7,71.6,26.42,17.874
24.6,1012.7,71.4,26.39,17.8956
24.6,1012.5,72.2,26.35,18.1656
24.7,1012.4,73.4,26.32,19.0044
24.5,1012.4,71.5,26.32,19.1484
24.5,1012.3,72,26.32,18.5976
24.7,1012.2,73,26.3,18.8604
24.7,1012.2,69.6,26.29,19.9188
24.8,1012,69.5,26.29,17.7192
24.8,1012,67.7,26.29,18.7344
24.6,1011.9,70.2,26.29,18.7488
24.6,1011.9,70.1,26.29,18.27
24.6,1011.8,70,26.29,19.0584
24.7,1011.9,72.6,26.29,18.468
24.6,1011.8,71.5,26.29,19.1916
24.7,1011.6,74.5,26.29,19.1304
24.7,1011.5,73.2,26.27,19.0404
24.7,1011.5,75.3,26.29,19.6884
24.5,1011.4,71.7,26.31,19.5876
24.7,1011.3,74.2,26.3,18.9936
24.6,1011.2,72.2,26.31,20.052
24.6,1011.3,70.4,26.3,19.0044
24.6,1011.2,71.6,26.31,18.7488
24.7,1011.3,72.8,26.31,17.9136
24.7,1011.2,70.8,26.29,20.4192
24.8,1011.1,72.5,26.26,20.52
24.8,1011.1,73,26.26,20.4552
24.6,1010.9,70.5,26.26,19.2528
24.6,1010.9,72.8,26.26,19.08
24.7,1010.8,73.6,26.26,18.8316
24.7,1010.8,73.8,26.24,18.8208
24.5,1010.7,71.9,26.22,21.0672
24.6,1010.6,73.1,26.21,22.9608
24.6,1010.7,72.9,26.19,22.068
24.6,1010.7,72.7,26.21,21.6864
24.4,1010.6,72.5,26.19,24.6384
24.6,1010.5,74.4,26.19,25.0092
24.5,1010.6,71.5,26.2,26.1576
24.5,1010.4,71.3,26.19,24.9516
24.5,1010.4,73.3,26.2,26.1504
24.5,1010.5,72.3,26.2,25.686
24.6,1010.6,71.7,26.23,27.5364
24.4,1010.6,71.3,26.25,26.6688
24.5,1010.6,70.7,26.26,25.632
24.5,1010.5,70.3,26.26,26.5644
24.4,1010.7,69.3,26.26,26.0712
24.4,1010.8,69,26.26,26.478
24.5,1010.9,70.5,26.26,25.1064
24.5,1011,70.5,26.26,24.5016
24.3,1011,67.3,26.26,26.5968
24.5,1011.2,69.1,26.26,27.252
24.5,1011.3,68.7,26.26,27.7452
24.7,1011.5,72.9,26.26,27.3456
24.5,1011.6,68.8,26.26,27.2232
24.5,1011.6,67.6,26.28,28.116
24.4,1011.9,67.9,26.29,25.884
24.4,1012,67.3,26.29,26.964
24.5,1012.2,66.7,26.31,27.396
24.8,1012.3,71.2,26.31,26.7444
24.4,1012.4,66.3,26.31,27.3672
24.4,1012.5,69.2,26.31,28.3356
24.5,1012.6,68.2,26.32,27.5076
24.5,1012.6,70.1,26.32,27.9324
24.4,1012.9,69.9,26.32,29.196
24.4,1013,69.1,26.29,27.756
24.3,1013.2,68.7,26.26,26.424
24.3,1013.2,68.9,26.23,27.6228
24.3,1013.3,68.1,26.21,27.4284
24.3,1013.4,68.5,26.2,27.0432
24.3,1013.5,68.9,26.19,26.8704
24.2,1013.7,70.1,26.23,27.3852
24.4,1013.7,70.8,26.26,25.1748
24.3,1013.7,71.7,26.29,24.6672
24.3,1013.7,69,26.29,24.5736
24.4,1013.7,69,26.29,23.3388
24.3,1013.7,69.2,26.31,24.1632
24.4,1013.6,72.7,26.33,24.0984
24.4,1013.6,72.4,26.33,23.6916
24.3,1013.5,71.9,26.35,22.932
24.3,1013.4,66.1,26.36,22.9284
24.3,1013.2,67.2,26.36,21.6468
24.3,1013.1,68.7,26.36,21.6972
24.3,1013,68.7,26.36,23.0112
24.5,1012.8,70.6,26.39,21.2364
24.3,1012.8,67.7,26.39,22.1004
24.4,1012.6,68.6,26.42,20.988
24.3,1012.4,68.8,26.4,20.0124
24.3,1012.3,67.9,26.41,19.5948
24.4,1012.3,70.9,26.41,18.468
24.3,1012,69.3,26.43,19.134
24.4,1011.9,68.9,26.43,17.622
24.3,1011.8,69.6,26.45,17.6292
24.4,1011.6,66.6,26.46,18.0648
24.4,1011.5,67.6,26.46,16.5636
24.5,1011.3,69.5,26.46,14.8932
24.3,1011.2,71.4,26.46,15.5628
24.3,1011,70.8,26.46,15.0156
24.1,1011,70.9,26.47,14.4828
24.2,1010.9,72.4,26.49,15.2928
24.2,1010.9,70.1,26.49,14.9292
24.2,1010.9,69.4,26.49,15.1452
24.2,1010.9,68.9,26.49,15.1056
24.3,1010.8,69,26.49,14.7384
24.3,1010.8,67.5,26.49,16.2108
24.2,1010.8,67.9,26.5,15.534
24.3,1010.8,69.2,26.49,14.7276
24.2,1010.8,67.9,26.49,14.6376
24.3,1010.8,69.6,26.48,15.4512
24.2,1010.9,67.1,26.46,15.2136
24.3,1011,69,26.46,14.3712
24.4,1011.1,68.3,26.46,15.1632
24.3,1010.9,68.5,26.46,14.0652
24.3,1011.1,67.2,26.46,14.0292
24.2,1011,67.1,26.44,13.356
24.2,1011,67.9,26.43,13.6332
24.1,1011.1,65.1,26.43,13.446
24.4,1011.2,66.4,26.43,13.8996
24.2,1011.1,66.1,26.4,12.1284
24.3,1011.1,67.8,26.36,11.7972
24.3,1011.2,67.5,26.32,14.148
24.2,1011.2,68.8,26.29,13.7772
24.3,1011.1,64,26.29,14.6808
24.3,1011.2,66.9,26.29,14.2164
24.4,1011.3,66.1,26.29,14.1696
24.3,1011.3,67.4,26.29,13.4784
24.3,1011.5,66.1,26.29,13.2768
24.3,1011.6,64,26.29,13.266
24.3,1011.8,66.1,26.29,12.8052
24.3,1011.8,67.3,26.29,11.7468
24.3,1011.9,67.3,26.29,10.4796
24.3,1012,67.3,26.29,11.8728
24.3,1012.2,65.8,26.29,11.8116
24.4,1012.3,67.6,26.29,11.466
24.4,1012.3,67.2,26.28,12.4452
24.4,1012.3,65.9,26.28,10.8612
24.4,1012.4,66.6,26.28,10.1268
24.3,1012.4,66,26.26,10.4184
24.5,1012.5,68.2,26.25,10.8288
24.4,1012.6,67.2,26.26,11.1888
24.3,1012.6,65.7,26.26,10.008
24.5,1012.5,67.5,26.25,9.4896
24.3,1012.6,64.1,26.25,10.7424
24.4,1012.5,68.3,26.25,10.8936
24.4,1012.5,66.1,26.25,10.944
24.4,1012.6,66.4,26.26,10.782
24.5,1012.6,67.3,26.25,10.2348
24.4,1012.7,65.2,26.25,9.72
24.4,1012.8,66.8,26.25,9.1656
24.4,1012.8,67.1,26.26,9.8964
24.5,1012.6,69.3,26.25,9.7956
24.3,1012.5,64.3,26.25,9.504
24.5,1012.4,68.4,26.25,10.3644
24.4,1012.3,68.8,26.22,9.8028
24.4,1012.3,67.9,26.19,10.5948
24.5,1012.2,69.1,26.16,10.4004
24.4,1012.3,67.3,26.16,10.2276
24.5,1012.2,69.3,26.14,9.8424
24.4,1012.1,66.7,26.13,10.0116
24.3,1012,67.6,26.13,9.162
24.4,1012,68.8,26.15,10.6272
24.4,1011.9,69.9,26.14,10.6884
24.3,1011.9,67.5,26.16,12.042
24.4,1011.9,69.3,26.16,11.4012
24.3,1011.9,68.7,26.16,11.4156
24.4,1011.8,67.6,26.16,11.988
24.3,1011.7,67.7,26.16,12.0528
24.3,1011.5,66.9,26.16,11.9268
24.3,1011.5,67.8,26.14,10.53
24.3,1011.4,68.2,26.14,12.744
24.3,1011.3,68.2,26.14,11.9628
24.3,1011.2,69,26.12,10.998
24.2,1011,67.7,26.14,11.646
24.2,1011,67.5,26.16,10.4184
24.2,1011.1,67.4,26.16,10.9368
24.3,1011.1,68.3,26.19,11.9088
24.2,1011.2,67.3,26.19,13.5108
24.3,1011.3,68.9,26.16,12.5748
24.2,1011.3,66.8,26.15,11.808
24.3,1011.2,66.6,26.12,10.6128
24.2,1011.2,67.9,26.13,11.8044
24.3,1011.2,67.5,26.13,12.0132
24.3,1011.1,68.5,26.13,10.4112
24.2,1011.1,67,26.13,9.846
24.2,1011,67.5,26.13,8.0028
24.2,1010.9,68.7,26.13,9.9576
24.2,1010.9,67.1,26.13,9.5148
24.1,1010.9,67.4,26.12,9.486
24.1,1010.9,66.5,26.13,9.342
24.2,1011,66.4,26.14,8.3016
24.3,1011.1,65.6,26.13,9.2556
24.2,1011.1,65.7,26.13,9.2556
24.2,1011.1,65.5,26.12,9.036
24.3,1011.2,68.7,26.13,10.296
24.2,1011.2,62.7,26.13,10.44
24.3,1011.3,63,26.13,10.5156
24.2,1011.5,66.8,26.12,10.98
24.1,1011.5,66.5,26.15,9.4644
24.2,1011.7,65,26.16,8.694
24.3,1011.8,61.9,26.16,9.6624
24.3,1011.9,64.6,26.16,10.9764
24.3,1012.1,65.4,26.19,9.5868
24.5,1012.2,66.5,26.19,8.9064
24.4,1012.4,66.1,26.19,11.6064
24.4,1012.4,66,26.19,12.3552
24.5,1012.5,65.1,26.19,10.8576
24.4,1012.5,63.8,26.2,11.9916
24.5,1012.6,66,26.19,10.3068
24.4,1012.6,65,26.2,9.1476
24.4,1012.8,64.4,26.23,10.2312
24.5,1012.9,66,26.23,8.0172
24.5,1012.9,64.6,26.25,8.514
24.5,1013,65.8,26.27,8.496
24.5,1013.1,63.1,26.27,9.486
24.6,1013.1,66.8,26.27,8.8956
24.5,1013.2,65.3,26.27,8.1792
24.5,1013.1,65.3,26.29,10.1268
24.5,1013.1,65.4,26.3,8.1504
24.6,1013,63.4,26.3,9.2304
24.5,1012.8,62.6,26.3,9.3816
24.6,1012.6,63.3,26.32,8.7732
24.6,1012.6,64.5,26.32,7.6788
24.6,1012.5,65.5,26.32,7.4304
24.4,1012.4,64.6,26.32,7.8444
24.7,1012.3,66.2,26.32,10.6992
24.5,1012.2,64.4,26.32,10.6128
24.5,1012,65.5,26.32,10.7532
24.4,1011.9,64.2,26.32,10.9512
24.4,1011.8,66.3,26.33,11.9772
24.4,1011.7,62.4,26.37,11.1492
24.4,1011.5,63.9,26.4,9.1836
24.5,1011.3,65.6,26.43,8.0676
24.5,1011.1,65.1,26.43,7.2792
24.5,1011,64.9,26.46,7.1676
24.4,1010.8,63,26.49,7.6968
24.5,1010.7,64.4,26.49,9.1404
24.4,1010.6,64.6,26.49,7.65
24.5,1010.4,64.2,26.49,6.876
24.5,1010.3,63.7,26.49,7.6392
24.5,1010.1,62.5,26.49,7.6356
24.4,1010.2,63.5,26.5,9.3096
24.4,1010,65.3,26.49,10.7532
24.4,1009.9,65.1,26.49,9.9828
24.3,1009.8,64,26.49,10.8936
24.4,1009.7,64,26.49,8.9856
24.5,1009.8,63.8,26.49,9.09
24.5,1009.7,64.9,26.49,8.1684
24.4,1009.6,62.1,26.49,8.7264
24.5,1009.5,63.6,26.46,8.2044
24.5,1009.5,63.6,26.46,8.136
24.5,1009.4,63.7,26.46,6.7608
24.4,1009.5,64.1,26.46,6.1128
24.4,1009.5,63.7,26.43,7.2432
24.5,1009.6,61.6,26.43,7.6428
24.6,1009.7,62.5,26.41,7.9236
24.6,1009.8,63.4,26.4,8.4024
24.6,1009.9,60,26.4,8.9568
24.6,1009.9,59,26.4,7.8732
24.6,1009.9,57.9,26.4,6.408
24.6,1009.9,59.4,26.4,8.0676
24.6,1009.9,58.7,26.37,6.5988
24.6,1010.1,57.5,26.37,6.2388
24.6,1010.1,59.7,26.37,6.6492
24.6,1010.1,60.1,26.37,6.6348
24.4,1010.2,60.5,26.4,4.6476
24.4,1010.3,56.5,26.4,7.5456
24.4,1010.5,57,26.4,6.2028
24.4,1010.4,58.8,26.39,5.8428
24.4,1010.5,59.7,26.39,5.904
24.3,1010.6,57.6,26.39,4.0644
24.4,1010.7,57.4,26.36,4.4064
24.4,1010.8,55.7,26.35,4.6728
24.4,1010.9,56.4,26.34,3.0672
24.3,1011,55.4,26.32,2.3292
24.3,1011.1,57.1,26.31,2.3184
24.3,1011.3,57.6,26.29,1.4652
24.3,1011.3,58.6,26.28,2.124
24.2,1011.5,57.9,26.26,1.6812
24.3,1011.6,56.2,26.25,3.1392
24.4,1011.6,58.4,26.25,2.4552
24.4,1011.6,57.5,26.25,3.0672
24.3,1011.6,59,26.25,3.42
24.4,1011.6,57.2,26.25,4.0644
24.4,1011.5,57.6,26.25,4.0464
24.5,1011.6,56.4,26.25,4.6692
24.5,1011.6,55.9,26.25,5.688
24.5,1011.6,56.7,26.25,6.5232
24.5,1011.5,56.3,26.25,7.6284
24.5,1011.5,57,26.25,7.3836
24.4,1011.5,53.2,26.25,8.0712
24.5,1011.5,56,26.25,8.9208
24.6,1011.5,58.5,26.25,7.578
24.5,1011.4,56.6,26.25,7.1496
24.4,1011.3,57.2,26.25,6.7464
24.5,1011.3,55.4,26.25,5.0076
24.5,1011.2,56.1,26.25,6.246
24.5,1011.1,55.8,26.25,6.444
24.5,1011,59.3,26.24,6.2028
24.5,1010.9,58.4,26.22,5.9256
24.4,1010.8,56.4,26.22,5.9148
24.4,1010.7,56.8,26.22,5.4216
24.4,1010.7,57.3,26.22,5.814
24.4,1010.7,58.2,26.22,6.6852
24.4,1010.5,56.6,26.22,5.7528
24.4,1010.5,56.8,26.22,6.0768
24.4,1010.5,57.2,26.22,7.2144
24.4,1010.3,58.1,26.22,7.0596
24.4,1010.3,56.8,26.2,6.5376
24.4,1010.3,59.2,26.19,5.2632
24.4,1010.4,57.9,26.19,6.1236
24.4,1010.3,56.8,26.19,5.5116
24.4,1010.2,57.9,26.19,5.0436
24.4,1009.9,56.7,26.19,5.8032
24.5,1009.9,56,26.19,5.7852
24.4,1009.9,54.9,26.19,6.0624
24.4,1009.9,57.5,26.19,5.8284
24.5,1009.9,56.6,26.19,5.7132
24.4,1009.8,55.9,26.19,5.4936
24.4,1009.8,57.5,26.19,5.1552
24.4,1009.8,56.3,26.19,5.346
24.4,1009.6,56.3,26.19,5.6304
24.4,1009.5,55.2,26.19,6.5556
24.4,1009.5,55.4,26.19,4.9572
24.4,1009.5,55.6,26.19,5.1732
24.5,1009.4,53.3,26.16,5.6052
24.5,1009.5,53.8,26.15,5.4432
24.5,1009.4,54.8,26.12,5.382
24.5,1009.4,53,26.09,5.6916
24.6,1009.6,58.4,26.06,6.0624
24.5,1009.6,54.5,26.05,6.3252
24.6,1009.6,55.2,26.05,6.2604
24.5,1009.6,52.6,26.04,6.2316
24.6,1009.6,53,26.06,5.2884
24.6,1009.6,53.9,26.09,6.4008
24.6,1009.6,52.1,26.12,6.2352
24.7,1009.6,54.6,26.15,5.0292
24.7,1009.7,56.8,26.17,7.0308
24.7,1009.8,56.9,26.19,6.9696
24.7,1009.9,52.1,26.19,6.6744
24.7,1010.1,52.8,26.19,6.0336
24.7,1010.2,55.8,26.19,8.136
24.7,1010.2,54.1,26.19,8.73
24.7,1010.3,54.8,26.19,8.3232
24.7,1010.5,56,26.19,7.6932
24.7,1010.5,58.7,26.19,7.362
24.7,1010.5,60.1,26.19,9.6084
24.7,1010.6,56.4,26.19,8.9316
24.8,1010.8,55.3,26.19,7.4376
24.9,1010.9,55.3,26.19,7.4268
24.9,1010.9,55.9,26.19,7.758
25,1010.9,57.2,26.2,7.6284
24.9,1011,56.7,26.2,7.7436
24.9,1011.1,56.3,26.2,7.1964
25,1011,62,26.21,7.4592
24.7,1011.1,61.8,26.21,8.1432
24.9,1011,64.4,26.23,6.6816
24.7,1010.9,68.1,26.23,8.4564
24.5,1011,66.3,26.23,9.6588
24.6,1011.1,68.5,26.24,8.928
24.6,1011.2,69.3,26.24,9.6228
24.4,1011.2,69.1,26.27,11.34
24.4,1011.2,68.6,26.27,11.07
24.4,1011.2,69,26.27,10.7244
24.5,1011.2,67.6,26.3,9.4536
24.5,1011.1,68.4,26.29,10.4184
24.4,1011.1,68.4,26.3,11.0988
24.5,1010.9,68.8,26.28,10.8684
24.5,1010.9,68.2,26.3,10.5732
24.6,1010.9,69.9,26.3,10.9584
24.3,1010.8,68.4,26.3,13.0248
24.5,1010.8,67.5,26.32,10.3644
24.5,1010.8,68.8,26.33,10.9008
24.4,1010.6,67.3,26.33,11.0376
24.4,1010.5,66.7,26.33,10.3752
24.4,1010.2,67.4,26.33,9.5436
24.4,1010.1,66.5,26.35,9.3852
24.5,1009.9,65.7,26.37,9.6192
24.5,1009.9,68.8,26.37,8.9532
24.5,1009.5,67.2,26.37,8.91
24.6,1009.4,68.4,26.4,7.7508
24.5,1009.2,65.7,26.4,6.4872
24.5,1009,66.3,26.4,8.3412
24.5,1008.7,65.8,26.43,7.9344
24.4,1008.6,66.3,26.43,7.3836
24.5,1008.5,65.8,26.43,7.5492
24.6,1008.5,63.7,26.43,6.264
24.7,1008.3,61.9,26.43,6.6528
25,1008.3,63.5,26.43,5.5548
24.6,1008.1,63.1,26.44,7.29
25,1008,63.3,26.43,3.636
25.1,1008.1,62.6,26.43,3.852
25.2,1008,61.3,26.43,4.4244
25.2,1008,62.1,26.41,4.9968
25.3,1007.9,61.1,26.43,4.8996
25.5,1008,60.6,26.43,2.7504
25.9,1008,59.3,26.43,1.908
25.2,1007.9,61.2,26.4,5.2344
25.2,1008,61.5,26.4,3.6216
25.4,1008,59.3,26.4,2.646
25.5,1008,59.8,26.43,3.3336
25.9,1008.1,60.1,26.43,2.106
26.2,1008.1,60.6,26.42,0.8892
25.2,1008.3,62.6,26.4,3.6504
24.9,1008.3,63.4,26.4,3.6468
25.1,1008.4,64,26.4,2.7324
24.7,1008.6,67.7,26.43,5.166
24.3,1008.8,68.9,26.43,6.8328
24.3,1008.8,69.1,26.42,5.85
24.2,1008.9,68.4,26.4,4.1112
24.2,1009.2,69.4,26.37,5.2056
24.2,1009.2,69.1,26.35,5.1372
24,1009.1,69.1,26.34,3.0924
24.1,1009.1,70,26.34,1.872
24.1,1009.1,69.5,26.33,3.978
24.1,1009.3,69.4,26.32,3.5064
24.1,1009.3,65,26.32,5.6916
24.3,1009,65.7,26.32,9.5076
24.3,1009.4,66.4,26.34,7.2972
24.4,1009.4,65.5,26.34,9.5652
24.3,1009.5,66.2,26.32,8.3304
24.3,1009.5,66.6,26.32,9.7164
24.4,1009.6,64.4,26.32,11.0268
24.4,1009.8,64.9,26.32,11.5416
24.4,1009.9,65,26.32,12.7224
24.4,1010.1,66.2,26.32,12.2544
24.5,1010.2,66.8,26.32,11.106
24.4,1010.2,65.8,26.32,11.2572
24.4,1010.2,65.5,26.32,10.7388
24.5,1010.2,66.2,26.32,10.7244
24.5,1010.1,65.9,26.33,10.7172
24.4,1010.1,66.6,26.33,12.2868
24.6,1010.1,67.5,26.33,11.682
24.4,1010.2,64.5,26.32,12.276
24.6,1010.3,63.5,26.32,11.448
24.5,1010.2,62,26.32,11.43
24.7,1010,61.1,26.32,11.7432
24.7,1009.9,60.5,26.3,14.3712
24.7,1009.9,60.3,26.29,13.68
24.7,1009.8,62.3,26.29,15.1848
24.8,1009.8,61.5,26.28,15.876
24.8,1009.7,59.9,26.25,16.8084
24.8,1009.7,60,26.25,17.0316
24.8,1009.8,61.5,26.26,17.0388
24.9,1009.8,62.6,26.25,16.164
24.8,1009.6,58.4,26.26,16.344
24.8,1009.5,58.6,26.25,16.4448
24.8,1009.5,60.6,26.25,16.272
24.8,1009.4,58.2,26.25,16.074
24.9,1009.4,58.9,26.25,16.1676
24.8,1009.4,59.7,26.25,16.1424
24.8,1009.5,59.8,26.25,15.3576
24.8,1009.4,59.8,26.24,15.8544
24.8,1009.4,59.2,26.22,17.0892
24.8,1009.3,60.1,26.22,16.3908
24.8,1009.2,62.5,26.22,17.2836
24.7,1009,59.5,26.22,18.288
24.7,1008.9,61,26.22,17.3124
24.8,1008.8,61.7,26.22,18.1476
24.8,1008.9,62.6,26.22,17.5644
24.7,1008.8,59.7,26.22,16.4016
24.8,1008.7,63.1,26.22,16.0848
24.7,1008.7,60.2,26.22,18.3528
24.8,1008.6,63.6,26.23,15.984
24.7,1008.4,60.6,26.22,18.5544
24.7,1008.5,62.6,26.2,18.1476
24.7,1008.6,60.9,26.2,19.0584
24.7,1008.7,62.6,26.19,19.44
24.7,1008.8,61.7,26.19,17.1684
24.8,1008.7,62.6,26.19,19.602
24.8,1008.7,63.7,26.19,19.5192
24.8,1008.6,62.1,26.19,18.6696
24.7,1008.7,60.1,26.19,19.602
24.8,1008.8,61.4,26.19,19.044
24.8,1008.8,61.5,26.19,19.6704
24.8,1008.8,62.5,26.19,20.79
24.8,1009,62.9,26.19,21.3408
24.8,1008.9,62.4,26.18,20.0628
